x1,x2,x3,x4,x5,y1,y2,y3,y4
5.0,6.0,24.0,12.0,4.0,928,1,1,17
9.0,6.0,115.0,5.0,4.0,2242,1,1,16
8.0,0.0,17.0,9.0,4.0,70,1,1,9
21.0,18.0,10.0,9.0,4.0,1517,1,1,16
5.0,7.0,22.0,12.0,4.0,1843,1,1,24
1.0,0.0,13.0,12.0,4.0,297,1,1,6
29.0,28.0,29.0,12.0,4.0,1801,1,1,16
7.0,25.0,518.0,9.0,6.0,518,1,2,0
2.0,16.0,0.0,17.0,4.0,1023,0,9,23
5.0,6.0,0.0,17.0,4.0,1545,1,1,22
2.0,6.0,55.0,5.0,4.0,663,1,1,27
26.0,27.0,89.0,8.0,4.0,1366,1,1,9
23.0,7.0,0.0,17.0,4.0,438,1,1,24
9.0,27.0,123.0,5.0,4.0,326,1,1,17
10.0,25.0,61.0,12.0,4.0,1119,1,2,0
23.0,8.0,0.0,17.0,4.0,2289,1,1,24
26.0,30.0,20.0,9.0,4.0,1627,1,1,24
9.0,6.0,0.0,17.0,4.0,1503,1,1,27
23.0,7.0,129.0,1.0,4.0,2033,1,1,24
9.0,5.0,146.0,1.0,4.0,1334,1,1,17
20.0,10.0,61.0,5.0,4.0,1092,1,1,27
29.0,16.0,0.0,17.0,4.0,1588,1,1,9
25.0,12.0,69.0,5.0,4.0,97,1,1,27
29.0,16.0,0.0,17.0,4.0,840,1,1,17
24.0,25.0,15.0,12.0,4.0,2066,1,1,16
3.0,6.0,20.0,9.0,4.0,826,1,1,17
2.0,16.0,2.0,5.0,4.0,1877,1,2,25
8.0,25.0,534.1900024414062,8.529999732971191,7.0,1198,1,2,0
9.0,27.0,17.0,13.0,4.0,914,1,1,27
2.0,16.0,380.0,10.0,7.0,1218,1,1,9
30.0,25.0,84.0,12.0,4.0,358,1,2,0
4.0,6.0,269.0,8.0,2.0,26,1,1,16
6.0,25.0,654.0,9.0,3.0,1049,1,2,0
2.0,25.0,17.0,12.0,4.0,361,1,2,0
7.0,25.0,0.0,17.0,3.0,457,1,2,0
10.0,25.0,0.0,17.0,3.0,526,1,2,0
4.0,5.0,0.0,17.0,4.0,253,1,1,17
8.0,16.0,0.0,17.0,4.0,1372,1,2,25
8.0,16.0,0.0,17.0,4.0,1377,1,2,25
24.0,25.0,0.0,17.0,0.0,2107,1,1,16
23.0,27.0,192.0,1.0,4.0,1206,1,1,17
17.0,25.0,0.0,17.0,2.0,1540,1,2,0
7.0,12.0,0.0,17.0,4.0,1347,1,2,0
4.0,12.0,83.0,5.0,4.0,2343,1,2,0
10.0,12.0,87.0,5.0,4.0,1012,1,1,17
12.0,25.0,0.0,17.0,4.0,1278,1,2,0
2.0,23.0,61.0,12.0,4.0,1547,1,1,22
7.0,25.0,0.0,17.0,4.0,553,1,2,0
2.0,30.0,11.0,8.0,4.0,1240,1,2,0
24.0,16.0,0.0,17.0,4.0,2143,1,1,27
26.0,0.0,0.0,17.0,4.0,1520,1,1,16
13.0,5.0,0.0,17.0,4.0,1903,1,1,17
15.0,16.0,85.0,5.0,4.0,828,1,1,17
10.0,6.0,0.0,17.0,4.0,1164,1,2,0
30.0,25.0,854.0,10.0,6.0,245,1,2,0
23.0,16.0,82.0,8.0,4.0,1879,1,2,25
10.0,25.0,0.0,17.0,4.0,741,1,1,11
7.0,6.0,86.0,1.0,4.0,195,1,2,0
2.0,25.0,75.0,5.0,4.0,735,1,2,0
2.0,10.0,98.0,1.0,4.0,271,1,1,11
2.0,6.0,672.0,10.0,6.0,444,1,2,0
26.0,0.0,0.0,17.0,4.0,1520,1,1,16
2.0,6.0,29.0,13.0,4.0,214,1,2,0
7.0,6.0,53.0,12.0,4.0,1918,1,1,27
7.0,0.0,25.0,5.0,4.0,44,1,1,1
12.0,18.0,91.0,1.0,4.0,1526,1,1,24
3.0,6.0,145.0,1.0,4.0,318,1,1,27
23.0,6.0,137.0,5.0,4.0,708,1,1,9
4.0,0.0,0.0,17.0,4.0,1868,1,1,9
4.0,18.0,49.0,12.0,4.0,1528,1,1,24
2.0,6.0,0.0,17.0,4.0,846,1,1,27
8.0,6.0,0.0,11.0,4.0,1700,1,1,27
3.0,5.0,0.0,17.0,4.0,1422,1,1,17
2.0,6.0,105.0,1.0,4.0,1298,2,8,21
5.0,12.0,0.0,17.0,7.0,35,1,2,0
5.0,13.0,0.0,17.0,4.0,2352,1,1,17
4.0,6.0,422.0,9.0,3.0,1657,1,2,0
3.0,10.0,240.0,5.0,4.0,1352,1,1,27
4.0,10.0,0.0,17.0,2.0,1655,1,2,29
10.0,6.0,0.0,17.0,4.0,604,1,1,17
8.0,27.0,168.0,1.0,4.0,1327,1,1,17
12.0,7.0,81.0,1.0,4.0,393,1,1,27
24.0,9.0,0.0,17.0,4.0,1596,1,1,11
25.0,0.0,38.0,10.0,4.0,1784,1,1,16
2.0,6.0,0.0,17.0,4.0,2094,1,1,27
0.0,0.0,0.0,9.0,2.0,874,1,1,16
15.0,5.0,0.0,17.0,4.0,1910,1,1,17
23.0,16.0,0.0,17.0,4.0,2356,1,2,30
3.0,25.0,23.0,9.0,4.0,1538,1,1,17
6.0,27.0,25.0,13.0,4.0,1265,1,1,9
26.0,16.0,610.0,9.0,4.0,730,1,1,17
23.0,7.0,0.0,17.0,4.0,124,1,1,24
2.0,5.0,26.0,10.0,4.0,1660,1,1,17
27.0,24.0,196.0,8.0,4.0,1258,1,1,16
2.0,6.0,28.0,8.0,4.0,1534,1,2,0
2.0,6.0,10.0,5.0,4.0,1712,2,8,21
3.0,6.0,11.0,12.0,4.0,193,1,2,0
17.0,7.0,0.0,17.0,4.0,124,1,1,24
24.0,25.0,127.0,9.0,0.0,2107,1,1,16
23.0,7.0,0.0,17.0,4.0,413,1,2,0
7.0,0.0,0.0,17.0,4.0,1652,1,1,16
15.0,16.0,91.0,10.0,4.0,1871,1,2,25
16.0,25.0,0.0,17.0,4.0,341,1,1,16
7.0,12.0,26.0,12.0,4.0,721,1,1,27
22.0,5.0,0.0,17.0,4.0,29,1,2,0
1.0,0.0,0.0,17.0,4.0,665,1,2,0
5.0,13.0,0.0,17.0,4.0,2425,1,2,29
1.0,27.0,22.0,13.0,4.0,668,1,1,17
4.0,6.0,0.0,17.0,4.0,588,1,2,0
7.0,6.0,626.0,5.0,4.0,1162,1,1,9
25.0,24.0,54.0,14.0,2.0,273,1,1,16
23.0,25.0,28.0,12.0,4.0,1648,1,1,17
23.0,25.0,34.0,12.0,4.0,773,1,2,0
30.0,7.0,82.0,17.0,4.0,2035,1,1,24
2.0,25.0,136.0,1.0,4.0,2192,1,2,0
2.0,6.0,0.0,17.0,4.0,422,1,2,0
21.0,13.0,36.0,12.0,2.0,2189,1,1,11
4.0,16.0,127.0,1.0,4.0,707,1,1,17
23.0,25.0,0.0,17.0,4.0,356,1,2,0
8.0,5.0,0.0,17.0,4.0,1538,1,1,17
17.0,6.0,0.0,17.0,4.0,1854,1,2,0
23.0,6.0,0.0,17.0,4.0,2128,1,2,0
12.0,27.0,0.0,17.0,4.0,40,1,1,17
2.0,0.0,76.0,12.0,4.0,860,1,1,16
4.0,4.0,21.0,10.0,4.0,1621,1,1,17
2.0,0.0,0.0,17.0,4.0,883,1,1,16
17.0,18.0,20.0,12.0,2.0,1211,1,1,24
10.0,18.0,28.0,12.0,2.0,891,1,2,0
10.0,10.0,22.0,12.0,2.0,2215,1,1,27
18.0,25.0,101.0,5.0,4.0,1972,1,2,0
2.0,18.0,0.0,17.0,2.0,689,2,8,21
2.0,27.0,0.0,17.0,4.0,2138,1,1,27
23.0,8.0,0.0,17.0,4.0,1632,1,1,24
23.0,5.0,0.0,17.0,4.0,1426,1,1,17
25.0,13.0,35.0,12.0,2.0,2179,1,1,9
17.0,7.0,72.0,8.0,4.0,2291,1,1,24
4.0,6.0,0.0,17.0,4.0,1721,2,8,21
25.0,18.0,33.0,1.0,4.0,1521,1,1,24
30.0,6.0,0.0,17.0,4.0,156,1,2,0
10.0,6.0,0.0,17.0,4.0,269,1,1,11
4.0,6.0,37.0,5.0,4.0,726,1,1,9
10.0,7.0,0.0,17.0,4.0,1778,1,1,27
12.0,6.0,0.0,17.0,4.0,226,2,8,21
21.0,18.0,0.0,17.0,4.0,1525,1,1,24
2.0,0.0,9.0,10.0,4.0,1227,1,1,16
23.0,7.0,0.0,17.0,4.0,2257,2,8,21
23.0,6.0,12.0,12.0,4.0,613,1,1,9
15.0,6.0,183.0,5.0,4.0,143,1,1,9
24.0,11.0,94.0,9.0,2.0,1006,1,1,15
12.0,7.0,0.0,17.0,4.0,1725,1,7,20
27.0,13.0,28.0,9.0,2.0,703,1,1,9
4.0,6.0,102.0,1.0,4.0,2334,1,1,17
12.0,27.0,0.0,17.0,4.0,75,1,1,27
10.0,12.0,0.0,17.0,4.0,641,1,1,27
9.0,6.0,18.0,12.0,4.0,221,1,1,16
25.0,6.0,67.0,8.0,4.0,1552,1,1,22
26.0,0.0,0.0,17.0,2.0,1384,1,1,16
25.0,27.0,79.0,5.0,4.0,647,1,1,17
18.0,6.0,0.0,17.0,4.0,2309,1,2,0
5.0,27.0,0.0,17.0,4.0,695,1,1,9
10.0,12.0,0.0,17.0,2.0,1332,1,1,17
4.0,9.0,0.0,17.0,4.0,1695,1,1,27
2.0,0.0,33.0,12.0,2.0,70,1,1,9
25.0,0.0,77.0,9.0,4.0,1785,1,1,16
2.0,10.0,0.0,17.0,4.0,979,1,1,27
1.0,6.0,89.0,5.0,4.0,2401,1,1,17
25.0,24.0,37.0,10.0,4.0,873,1,1,16
26.0,12.0,106.0,5.0,4.0,1615,0,9,23
12.0,7.0,112.0,1.0,4.0,1768,1,1,27
9.0,9.0,0.0,17.0,2.0,377,1,1,17
4.0,5.0,8.0,12.0,2.0,1325,1,1,17
2.0,12.0,53.0,5.0,4.0,1489,1,1,17
10.0,6.0,0.0,17.0,4.0,947,1,2,8
23.0,6.0,14.0,8.0,4.0,1486,1,2,0
25.0,12.0,112.0,1.0,4.0,1180,1,1,17
9.0,4.0,62.0,1.0,4.0,255,1,1,17
2.0,16.0,64.0,17.0,4.0,812,1,2,12
24.0,30.0,126.8499984741211,7.650000095367432,7.0,2408,1,2,0
22.0,16.0,40.0,12.0,2.0,1740,0,9,23
15.0,16.0,7.0,10.0,4.0,1613,0,9,23
25.0,10.0,0.0,17.0,4.0,1093,1,1,27
26.0,16.0,13.0,5.0,4.0,1772,1,1,17
24.0,16.0,0.0,17.0,4.0,1945,1,1,9
2.0,9.0,96.0,5.0,4.0,82,1,2,30
25.0,25.0,51.0,5.0,4.0,2011,1,2,0
7.0,25.0,0.0,17.0,4.0,1994,1,2,0
8.0,16.0,22.0,5.0,4.0,819,1,1,17
9.0,22.0,21.0,12.0,4.0,2018,1,2,0
9.0,27.0,66.0,8.0,4.0,1683,1,2,0
1.0,6.0,64.0,5.0,4.0,591,2,8,21
23.0,7.0,9.0,8.0,4.0,2109,1,1,27
8.0,5.0,114.0,1.0,4.0,174,2,8,21
2.0,25.0,17.0,9.0,4.0,2207,1,2,0
25.0,16.0,28.0,13.0,4.0,934,1,1,17
6.0,6.0,658.0,9.0,3.0,109,1,2,0
4.0,16.0,15.0,12.0,2.0,2085,1,1,9
4.0,16.0,0.0,17.0,4.0,379,1,2,25
6.0,25.0,0.0,17.0,3.0,1035,1,2,0
25.0,25.0,116.0,1.0,4.0,954,1,2,0
25.0,16.0,0.0,17.0,4.0,833,1,1,17
17.0,25.0,0.0,9.0,2.0,342,1,1,16
10.0,6.0,223.0,5.0,4.0,291,1,2,8
10.0,25.0,242.0,8.0,4.0,1201,1,2,0
26.0,16.0,91.0,1.0,4.0,831,1,1,17
10.0,25.0,0.0,17.0,4.0,361,1,2,0
20.0,17.0,0.0,17.0,4.0,172,2,8,21
4.0,27.0,0.0,17.0,4.0,94,1,2,0
18.0,16.0,0.0,17.0,4.0,2205,1,1,17
6.0,25.0,0.0,17.0,3.0,359,1,2,0
9.0,26.0,672.0,1.0,4.0,2235,1,1,27
25.0,16.0,16.0,10.0,4.0,844,1,1,17
1.0,12.0,0.0,17.0,4.0,690,2,8,21
4.0,6.0,601.0,12.0,6.0,1018,1,2,0
4.0,29.0,600.0,12.0,6.0,1766,1,2,0
6.0,6.0,596.0,12.0,6.0,2418,1,2,0
29.0,7.0,0.0,17.0,4.0,2041,1,1,24
7.0,6.0,0.0,17.0,2.0,2026,1,1,17
15.0,4.0,123.0,1.0,4.0,2259,2,8,21
23.0,7.0,0.0,17.0,4.0,2108,1,1,27
23.0,25.0,0.0,17.0,4.0,2126,1,2,0
25.0,12.0,20.0,10.0,4.0,626,1,1,17
4.0,6.0,0.0,17.0,4.0,139,1,1,17
18.0,12.0,104.0,1.0,4.0,626,1,1,17
4.0,0.0,0.0,17.0,2.0,631,1,2,0
24.0,18.0,153.0,1.0,4.0,1525,1,1,24
2.0,11.0,0.0,17.0,4.0,120,1,1,15
2.0,6.0,0.0,17.0,4.0,2125,1,1,9
5.0,6.0,0.0,17.0,4.0,691,2,8,21
2.0,6.0,635.0,1.0,4.0,877,2,8,21
18.0,12.0,0.0,17.0,4.0,2055,1,1,27
16.0,18.0,77.0,10.0,4.0,1528,1,1,24
24.0,25.0,203.0,1.0,0.0,1511,1,1,16
10.0,6.0,10.0,12.0,2.0,804,1,2,0
15.0,20.0,65.0,12.0,4.0,298,1,1,6
10.0,20.0,47.0,13.0,4.0,1961,1,2,0
10.0,20.0,22.0,9.0,4.0,643,1,2,8
7.0,20.0,0.0,17.0,4.0,183,1,1,27
10.0,20.0,17.0,14.0,4.0,595,2,8,21
7.0,25.0,8.0,8.0,4.0,1110,1,2,0
2.0,25.0,0.0,17.0,4.0,2296,1,2,0
24.0,25.0,62.0,17.0,4.0,1289,1,2,0
10.0,20.0,0.0,17.0,4.0,955,1,2,0
7.0,25.0,0.0,17.0,4.0,1283,1,2,0
23.0,25.0,0.0,17.0,4.0,902,1,2,0
10.0,6.0,152.0,1.0,4.0,2142,1,2,0
10.0,12.0,66.0,4.0,4.0,20,1,2,0
15.0,21.0,0.0,17.0,4.0,852,1,2,12
15.0,25.0,59.0,5.0,4.0,1288,1,2,0
8.0,20.0,0.0,17.0,2.0,637,1,2,0
1.0,25.0,14.0,12.0,4.0,749,1,2,0
2.0,25.0,0.0,17.0,4.0,551,1,2,0
6.0,20.0,32.0,14.0,4.0,886,1,2,0
7.0,25.0,42.0,9.0,2.0,1131,1,2,0
4.0,25.0,7.0,9.0,4.0,548,1,2,0
2.0,25.0,0.0,17.0,4.0,1108,1,2,0
9.0,27.0,22.0,12.0,2.0,920,1,2,0
4.0,12.0,7.0,12.0,2.0,370,1,2,0
8.0,12.0,0.0,17.0,4.0,1460,1,2,0
3.0,20.0,0.0,17.0,4.0,1369,1,2,0
4.0,25.0,0.0,17.0,4.0,2414,1,2,0
2.0,20.0,10.0,4.0,4.0,1102,1,2,0
4.0,25.0,10.0,12.0,4.0,1112,1,2,0
3.0,25.0,55.0,12.0,4.0,2416,1,2,0
23.0,7.0,35.0,8.0,4.0,2320,1,2,0
8.0,18.0,36.0,9.0,4.0,2018,1,2,0
8.0,7.0,88.0,12.0,4.0,127,1,1,24
7.0,25.0,78.0,12.0,4.0,161,1,2,0
10.0,25.0,7.0,12.0,2.0,2007,1,2,0
10.0,20.0,0.0,17.0,4.0,1293,1,2,0
2.0,25.0,0.0,17.0,4.0,571,1,2,0
25.0,25.0,35.0,10.0,4.0,19,1,2,0
23.0,25.0,38.0,5.0,4.0,757,1,2,0
2.0,25.0,30.0,12.0,4.0,1170,1,2,0
7.0,25.0,0.0,17.0,4.0,551,1,2,0
9.0,27.0,0.0,17.0,4.0,2032,1,1,17
10.0,25.0,254.0,8.0,4.0,190,1,2,0
10.0,12.0,0.0,17.0,4.0,2130,1,1,24
5.0,25.0,64.0,5.0,4.0,41,1,2,0
23.0,25.0,0.0,17.0,4.0,1386,1,2,0
10.0,20.0,9.0,14.0,4.0,1728,1,2,0
9.0,27.0,58.0,12.0,4.0,2339,1,2,0
26.0,20.0,0.0,17.0,4.0,2087,1,2,0
26.0,27.0,87.0,1.0,4.0,587,1,2,0
8.0,20.0,25.0,12.0,4.0,1682,1,2,0
4.0,27.0,64.0,5.0,4.0,1907,1,1,17
2.0,30.0,27.0,12.0,2.0,434,1,2,0
25.0,25.0,96.0,1.0,4.0,1848,1,2,0
2.0,7.0,0.0,17.0,4.0,2328,1,2,0
7.0,20.0,23.0,17.0,4.0,1055,1,2,0
9.0,20.0,15.0,12.0,2.0,601,1,2,25
7.0,25.0,0.0,17.0,4.0,569,1,2,0
4.0,25.0,92.0,1.0,4.0,755,1,2,0
20.0,25.0,96.0,1.0,4.0,1113,1,2,0
12.0,25.0,8.0,9.0,2.0,900,1,2,0
2.0,25.0,8.0,9.0,4.0,1670,1,2,0
2.0,25.0,0.0,17.0,4.0,550,1,2,0
4.0,10.0,0.0,17.0,4.0,6,1,2,19
2.0,25.0,0.0,17.0,4.0,2012,1,2,0
18.0,20.0,0.0,17.0,4.0,1276,1,1,9
4.0,20.0,12.0,12.0,4.0,646,1,2,0
4.0,4.0,0.0,17.0,4.0,1406,1,1,17
8.0,20.0,10.0,11.0,2.0,86,1,2,0
4.0,20.0,0.0,17.0,4.0,1954,1,2,0
2.0,25.0,77.0,12.0,4.0,161,1,2,0
23.0,7.0,35.0,12.0,2.0,656,1,2,0
13.0,21.0,74.0,5.0,4.0,2327,1,2,0
9.0,12.0,5.0,9.0,4.0,1982,1,1,17
9.0,20.0,0.0,17.0,4.0,1530,2,8,21
23.0,10.0,0.0,17.0,4.0,2074,1,1,27
8.0,6.0,14.0,13.0,4.0,1551,1,1,22
2.0,25.0,13.0,10.0,4.0,1924,1,2,0
12.0,25.0,0.0,17.0,2.0,1126,1,2,0
3.0,18.0,9.0,8.0,4.0,1824,1,2,0
24.0,27.0,26.0,14.0,4.0,793,1,2,0
2.0,20.0,0.0,17.0,4.0,1759,1,2,0
15.0,20.0,14.0,5.0,4.0,1620,1,1,17
7.0,20.0,0.0,17.0,4.0,1839,1,2,0
12.0,7.0,83.0,1.0,4.0,1087,1,1,27
22.0,25.0,12.0,12.0,4.0,1754,1,2,0
1.0,20.0,67.0,5.0,4.0,1756,1,2,0
23.0,25.0,12.0,9.0,2.0,758,1,2,0
23.0,7.0,11.0,13.0,4.0,1864,1,2,0
2.0,25.0,25.0,12.0,2.0,21,1,2,0
8.0,20.0,0.0,17.0,4.0,1005,2,8,32
4.0,25.0,12.0,12.0,4.0,507,1,2,0
1.0,25.0,36.0,12.0,2.0,1193,1,2,0
5.0,18.0,50.0,12.0,4.0,998,1,2,0
23.0,25.0,0.0,17.0,4.0,788,1,2,0
23.0,25.0,0.0,17.0,4.0,2297,1,2,0
10.0,12.0,0.0,17.0,4.0,1066,1,1,17
23.0,25.0,70.0,10.0,4.0,1833,1,2,0
22.0,27.0,0.0,17.0,4.0,2338,1,2,0
8.0,10.0,0.0,17.0,4.0,1516,1,2,7
12.0,25.0,0.0,17.0,4.0,1275,1,2,0
7.0,20.0,10.0,9.0,4.0,1748,1,2,0
16.0,27.0,51.0,8.0,4.0,2180,1,1,17
17.0,27.0,0.0,17.0,4.0,2238,1,2,25
9.0,20.0,0.0,17.0,4.0,1299,2,8,21
16.0,27.0,0.0,17.0,4.0,2156,1,1,16
5.0,25.0,12.0,9.0,2.0,1754,1,2,0
4.0,20.0,8.0,12.0,4.0,1971,1,2,0
10.0,25.0,0.0,17.0,4.0,753,1,2,0
8.0,20.0,0.0,17.0,4.0,1098,1,1,27
2.0,12.0,39.0,8.0,4.0,973,1,2,0
5.0,18.0,22.0,12.0,4.0,893,1,2,0
2.0,20.0,0.0,17.0,4.0,293,1,2,0
2.0,12.0,0.0,17.0,4.0,310,1,1,17
10.0,8.0,10.0,12.0,4.0,77,1,1,24
7.0,20.0,0.0,17.0,4.0,804,1,2,0
23.0,25.0,0.0,17.0,4.0,1256,1,2,0
3.0,25.0,36.0,12.0,4.0,1863,1,2,0
4.0,20.0,0.0,17.0,4.0,65,1,1,27
18.0,20.0,0.0,17.0,4.0,722,1,1,27
8.0,20.0,0.0,17.0,4.0,1435,1,1,17
8.0,20.0,0.0,17.0,4.0,42,1,2,0
7.0,25.0,13.0,9.0,4.0,2022,1,2,0
15.0,27.0,0.0,17.0,4.0,2227,1,2,0
2.0,20.0,29.0,5.0,4.0,1270,1,2,0
2.0,25.0,0.0,11.0,4.0,1819,1,2,0
1.0,20.0,30.0,8.0,4.0,1197,1,2,0
1.0,20.0,96.0,5.0,4.0,2245,1,2,0
10.0,20.0,0.0,17.0,4.0,1968,1,2,0
25.0,25.0,80.0,8.0,4.0,1560,1,1,24
4.0,25.0,4.0,12.0,3.0,1201,1,2,0
30.0,25.0,0.0,9.0,3.0,563,1,2,0
24.0,25.0,133.35000610351562,6.28000020980835,7.0,1186,1,2,0
2.0,25.0,21.0,8.0,4.0,1128,1,2,0
2.0,25.0,19.0,8.0,4.0,2017,1,2,0
2.0,25.0,324.0,12.0,4.0,46,1,2,0
2.0,20.0,327.0,12.0,4.0,987,1,2,0
25.0,16.0,616.0,1.0,4.0,934,1,1,17
22.0,25.0,90.0,1.0,4.0,400,1,2,0
25.0,9.0,0.0,17.0,4.0,319,1,1,17
16.0,25.0,58.0,8.0,4.0,1492,1,2,0
4.0,25.0,127.0,1.0,4.0,1151,1,2,0
7.0,25.0,0.0,17.0,6.0,231,1,2,0
29.0,25.0,60.0,5.0,4.0,961,1,2,0
4.0,25.0,172.0,12.0,0.0,565,1,2,0
7.0,25.0,874.0,8.0,4.0,492,1,2,0
7.0,25.0,1173.0,9.0,4.0,537,1,2,0
7.0,25.0,1144.0,5.0,4.0,567,1,2,0
2.0,10.0,116.0,5.0,4.0,376,1,2,19
7.0,25.0,0.0,17.0,3.0,556,1,2,0
2.0,0.0,112.0,12.0,4.0,1618,1,1,16
2.0,6.0,0.0,17.0,4.0,1986,1,1,27
25.0,25.0,45.0,5.0,4.0,2013,1,2,0
2.0,25.0,55.0,8.0,4.0,176,1,1,24
23.0,25.0,87.0,9.0,4.0,796,1,2,0
4.0,6.0,106.0,1.0,4.0,138,1,1,17
3.0,25.0,111.0,1.0,4.0,1574,1,1,24
24.0,9.0,0.0,17.0,4.0,742,1,1,9
2.0,16.0,58.0,5.0,4.0,1877,1,2,25
4.0,16.0,0.0,17.0,4.0,1703,1,1,27
10.0,6.0,36.0,12.0,4.0,1529,1,2,0
12.0,25.0,0.0,17.0,2.0,1042,1,2,0
23.0,25.0,29.0,12.0,4.0,723,1,2,0
4.0,6.0,44.0,12.0,4.0,2265,1,1,27
23.0,10.0,98.0,9.0,4.0,1566,1,1,27
10.0,12.0,8.0,12.0,4.0,1561,1,1,24
18.0,0.0,112.0,5.0,4.0,1382,1,1,16
7.0,25.0,0.0,17.0,3.0,503,1,2,0
7.0,25.0,0.0,17.0,3.0,1052,1,2,0
7.0,25.0,0.0,17.0,3.0,532,1,2,0
6.0,25.0,64.0,10.0,4.0,1151,1,2,0
2.0,25.0,64.0,9.0,4.0,51,1,2,0
7.0,25.0,7.0,12.0,3.0,457,1,2,0
2.0,25.0,77.0,1.0,4.0,1116,1,2,0
2.0,6.0,67.0,12.0,4.0,904,1,1,24
4.0,6.0,0.0,17.0,4.0,2128,1,2,0
7.0,25.0,534.1900024414062,8.529999732971191,7.0,142,1,2,0
7.0,25.0,0.0,17.0,6.0,465,1,2,0
23.0,16.0,5.0,12.0,4.0,144,1,1,9
7.0,25.0,0.0,17.0,6.0,492,1,2,0
5.0,6.0,77.0,12.0,4.0,986,1,2,0
2.0,25.0,0.0,17.0,2.0,2304,1,1,24
26.0,25.0,51.0,12.0,4.0,338,1,1,16
23.0,28.0,23.0,12.0,4.0,2150,1,1,16
7.0,0.0,0.0,17.0,4.0,1020,1,2,0
2.0,10.0,1242.0,10.0,3.0,2285,1,1,27
14.0,27.0,0.0,17.0,4.0,2379,1,2,30
3.0,16.0,66.0,12.0,4.0,2360,1,2,30
26.0,16.0,27.0,12.0,4.0,832,1,1,17
2.0,6.0,426.6703186035156,9.84000015258789,7.0,1681,1,2,0
23.0,15.0,0.0,17.0,4.0,1411,1,2,19
24.0,21.0,0.0,17.0,7.0,381,1,1,9
23.0,10.0,0.0,17.0,4.0,2073,1,1,27
25.0,10.0,59.0,5.0,4.0,2074,1,1,27
7.0,25.0,0.0,17.0,4.0,1195,1,2,0
2.0,6.0,218.0,5.0,4.0,23,1,2,0
9.0,27.0,37.0,9.0,2.0,174,2,8,21
4.0,16.0,0.0,17.0,4.0,1704,1,1,17
3.0,6.0,575.0,5.0,4.0,189,1,2,0
2.0,6.0,0.0,17.0,2.0,857,1,2,0
15.0,16.0,5.0,10.0,4.0,1774,1,1,17
8.0,6.0,33.0,9.0,2.0,296,1,2,0
2.0,25.0,33.0,13.0,4.0,2304,1,1,24
2.0,25.0,49.0,12.0,4.0,524,1,2,0
4.0,30.0,0.0,17.0,4.0,1037,1,2,0
18.0,5.0,519.0,5.0,4.0,310,1,1,17
8.0,10.0,0.0,17.0,4.0,1499,1,1,27
3.0,16.0,0.0,17.0,4.0,1273,1,1,17
23.0,25.0,46.0,1.0,2.0,411,1,2,0
24.0,0.0,376.0,5.0,4.0,302,1,1,6
2.0,0.0,52.0,13.0,4.0,1459,1,2,0
12.0,0.0,525.0,8.0,4.0,1263,1,1,9
2.0,30.0,7.0,8.0,4.0,1240,1,2,0
4.0,6.0,0.0,17.0,4.0,916,1,2,0
8.0,3.0,13.0,10.0,4.0,621,1,1,17
1.0,18.0,65.0,5.0,4.0,1528,1,1,24
3.0,27.0,170.0,1.0,4.0,1693,1,1,27
2.0,6.0,163.0,1.0,4.0,2178,1,1,9
0.0,25.0,61.0,12.0,6.0,2283,1,2,0
2.0,12.0,94.0,5.0,4.0,1902,1,1,9
2.0,12.0,675.0,1.0,4.0,884,1,1,17
25.0,0.0,0.0,17.0,4.0,1382,1,1,16
17.0,25.0,0.0,17.0,2.0,342,1,1,16
15.0,2.0,111.0,5.0,4.0,323,1,1,16
5.0,27.0,71.0,12.0,4.0,1264,1,1,9
10.0,25.0,6.0,9.0,4.0,451,1,2,0
17.0,25.0,13.0,12.0,2.0,1404,1,1,16
2.0,16.0,33.0,8.0,4.0,2076,1,4,5
3.0,27.0,51.0,1.0,4.0,1318,1,1,9
25.0,17.0,81.0,1.0,4.0,1611,0,9,23
9.0,27.0,121.0,5.0,4.0,1470,1,1,9
9.0,7.0,121.0,5.0,4.0,1217,1,1,24
25.0,0.0,51.0,5.0,4.0,198,1,1,9
23.0,8.0,0.0,17.0,4.0,78,1,1,24
9.0,5.0,73.0,12.0,4.0,743,1,2,0
23.0,16.0,60.0,5.0,4.0,1886,1,2,25
18.0,16.0,0.0,17.0,4.0,1372,1,2,25
4.0,5.0,43.0,13.0,4.0,2135,1,1,17
4.0,29.0,192.0,8.0,3.0,1657,1,2,0
10.0,12.0,1.0,11.0,4.0,1484,1,1,9
10.0,25.0,0.0,17.0,3.0,1047,1,2,0
7.0,6.0,23.0,12.0,4.0,1752,1,2,0
17.0,25.0,177.3699951171875,7.260000228881836,7.0,758,1,2,0
30.0,7.0,581.0,9.0,4.0,2291,1,1,24
25.0,10.0,46.0,5.0,4.0,1469,1,1,27
15.0,28.0,465.0,5.0,4.0,873,1,1,16
6.0,6.0,553.0,10.0,7.0,2311,1,2,0
10.0,25.0,201.0,8.0,2.0,1187,1,2,0
4.0,25.0,240.0,8.0,2.0,542,1,2,0
4.0,25.0,240.0,8.0,2.0,488,1,2,0
9.0,6.0,0.0,17.0,4.0,2268,1,1,27
2.0,25.0,129.0,1.0,4.0,566,1,2,0
23.0,25.0,0.0,17.0,4.0,796,1,2,0
10.0,25.0,0.0,17.0,3.0,236,1,2,0
